player_id,player_name,archetype,season,team,games_played,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct
154,Veronica Shaw,regular,2022-23,VBADragons,75,14.1,7.4,2.9,0.9,0.6,0.3,0.427,,0.745
155,Amanda Barrett,regular,2022-23,HtmlERS,28,31.1,9.0,2.4,3.0,1.2,0.3,,0.319,0.693
156,Teresa Miles,regular,2022-23,SkyBirds,34,23.5,15.5,3.2,2.2,1.4,0.5,0.475,0.304,0.742
157,Sabrina Moore,regular,2022-23,BIsupremE,61,28.2,4.8,3.2,0.8,0.7,0.3,0.369,0.319,0.644
158,Robert Warner,elite_scorer,2022-23,LutammS,31,15.4,21.1,5.5,5.5,1.8,0.4,0.611,0.436,0.907
159,Jessica Greer,regular,2022-23,LutammS,52,26.5,10.0,3.0,4.9,1.3,1.2,0.401,0.319,0.743
160,Joseph Edwards,regular,2022-23,UnitedWeCode,23,21.9,15.9,3.4,2.2,1.1,0.4,0.463,0.372,0.838
161,Robert Long,regular,2022-23,SkyBirds,62,24.5,5.1,1.9,0.9,0.4,0.2,0.408,,0.691
162,Christopher Price,regular,2022-23,SkyBirds,67,14.1,10.4,3.3,2.9,0.5,1.2,0.506,0.354,0.745
163,Dawn Stevenson,regular,2022-23,VBADragons,59,13.2,9.6,2.4,1.8,0.6,0.5,0.422,,0.704
164,Jerry Oliver,regular,2022-23,UnitedWeCode,61,12.3,7.3,2.6,2.3,,0.4,0.41,0.32,0.692
165,Karen Moore,regular,2022-23,LutammS,70,16.7,5.5,4.7,1.9,0.6,0.3,0.428,0.326,0.689
166,Alexis Moore,regular,2022-23,LutammS,71,25.5,16.0,6.5,3.9,0.8,0.6,0.457,0.314,0.71
167,Erika Gentry,regular,2022-23,KeyBoardWarriors,69,21.1,9.7,5.1,4.1,0.6,0.4,0.494,,0.831
168,Paul Collins,regular,2022-23,KeyBoardWarriors,76,12.3,14.6,3.3,3.9,1.0,1.0,0.505,0.32,0.848
169,Courtney Stewart,regular,2022-23,VBADragons,22,32.6,3.7,3.6,1.4,0.4,0.4,,0.32,0.624
170,Benjamin Sanchez,elite_playmaker,2022-23,KeyBoardWarriors,59,13.8,23.4,,9.7,1.9,0.3,0.401,0.416,0.855
171,Caroline Ellis,elite_scorer,2022-23,HtmlERS,38,37.8,22.2,3.1,2.3,1.2,0.7,0.505,0.394,0.911
172,Michael Myers,regular,2022-23,KeyBoardWarriors,69,16.3,12.5,5.6,3.3,1.6,0.4,0.423,0.366,
173,Derrick Saunders,regular,2022-23,KeyBoardWarriors,41,28.8,15.7,3.7,3.3,0.8,0.6,0.48,0.372,0.744
174,Nathaniel Vaughn,elite_playmaker,2022-23,BIsupremE,21,19.1,19.0,3.8,8.4,2.5,0.5,0.44,0.362,
175,Ashley Mccullough,regular,2022-23,SkyBirds,71,31.6,9.7,2.7,1.7,0.4,0.5,0.423,0.305,0.749
176,Laura Anderson,regular,2022-23,BIsupremE,81,32.2,14.3,5.4,3.4,1.0,0.7,0.445,0.34,0.711
177,Shannon Smith,regular,2022-23,VBADragons,55,27.2,9.6,4.3,2.5,1.1,0.9,,0.344,0.727
178,Kari Hall,regular,2022-23,LutammS,82,18.3,17.0,6.0,3.9,1.5,0.4,0.465,0.334,0.781
179,Tiffany Perez,regular,2022-23,VBADragons,44,17.2,16.8,5.8,3.5,1.7,0.5,,0.344,
180,William Vasquez,regular,2022-23,BIsupremE,72,25.8,4.8,2.7,,0.3,0.5,0.431,0.326,0.678
181,Margaret Larson,elite_defender,2022-23,UnitedWeCode,78,33.9,11.2,8.5,2.1,1.8,1.8,0.519,0.317,0.698
182,Nicole Flores,regular,2022-23,BIsupremE,56,31.1,11.5,2.3,2.6,0.3,0.6,0.399,0.283,0.799
183,Connor Lopez,elite_scorer,2022-23,HtmlERS,49,37.5,21.1,1.5,3.5,0.8,0.6,0.541,0.387,0.909
184,Brandon Zimmerman,regular,2022-23,UnitedWeCode,39,22.4,16.8,3.8,2.4,0.8,0.5,0.459,,0.72
185,Gina Fischer,regular,2022-23,HtmlERS,71,37.5,10.4,5.7,2.3,1.2,0.5,0.445,0.328,0.801
186,Kimberly Martinez,elite_defender,2022-23,HtmlERS,52,31.0,8.7,7.8,3.8,1.8,1.7,0.437,0.258,0.85
187,Caleb Hopkins,elite_defender,2022-23,HtmlERS,49,25.1,10.5,9.2,3.2,1.9,2.9,0.402,0.355,0.658
188,Aaron Rogers,regular,2022-23,BIsupremE,37,34.5,15.3,6.1,2.2,,0.6,0.434,0.335,0.702
189,Briana Delgado,regular,2022-23,KeyBoardWarriors,56,27.9,6.9,4.4,1.1,,0.5,0.447,0.332,0.752
190,Christina Avery,regular,2022-23,KeyBoardWarriors,53,36.6,8.1,6.7,3.6,0.7,0.6,0.52,0.345,0.792
191,Theresa Collins,regular,2022-23,LutammS,41,14.1,5.9,3.6,1.6,0.2,0.4,0.433,0.305,0.691
192,Leslie Smith,regular,2022-23,LutammS,79,23.5,17.2,3.0,3.2,1.2,1.2,0.46,0.353,0.743
193,David Kim,elite_playmaker,2022-23,SparkiFY,75,13.3,23.5,4.8,9.4,2.3,0.8,0.406,0.381,0.872
194,Darlene Young,regular,2022-23,LutammS,44,19.4,8.0,4.3,2.2,0.3,0.5,0.475,0.343,0.783
195,Cory Cohen,regular,2022-23,KeyBoardWarriors,58,23.3,11.8,3.7,2.4,0.6,0.9,0.417,0.373,0.71
196,Emily Mason,regular,2022-23,KeyBoardWarriors,74,22.3,14.6,5.1,5.0,0.5,0.7,0.422,0.338,0.831
197,Donald Gonzalez,regular,2022-23,BIsupremE,72,16.9,8.5,3.2,1.7,1.2,0.3,0.431,0.305,0.735
198,Joseph Farrell,elite_defender,2022-23,LutammS,20,13.6,13.4,7.2,1.6,2.9,3.0,0.534,0.364,0.737
199,Sara Williams,regular,2022-23,SparkiFY,53,23.4,11.4,2.3,2.6,0.6,0.4,0.394,0.298,0.722
200,Sharon Durham,regular,2022-23,VBADragons,48,17.0,13.5,3.2,3.0,1.7,0.5,0.498,0.309,0.759
201,Laura Hall,regular,2022-23,SkyBirds,79,32.5,16.6,5.3,2.6,1.2,0.7,0.467,0.334,0.757
202,Tammy Stokes,regular,2022-23,SparkiFY,31,32.5,15.8,6.9,3.4,1.1,0.4,0.403,0.327,0.81
203,Donald Johnson,regular,2022-23,VBADragons,50,29.8,5.5,2.6,1.9,1.0,0.7,0.453,,0.718
204,Nicholas Riley,regular,2022-23,SkyBirds,59,21.6,10.5,4.1,1.7,1.0,0.2,0.451,0.308,0.773
205,Angel Blevins,elite_scorer,2022-23,SkyBirds,47,37.5,26.5,5.0,4.7,1.2,0.6,0.625,0.353,0.889
206,Emily Black,regular,2022-23,VBADragons,24,17.9,5.4,3.3,0.7,0.5,0.2,0.432,,
207,Travis Garcia,regular,2022-23,KeyBoardWarriors,68,14.7,2.1,,1.5,0.4,0.2,0.429,0.25,0.635
208,Julie Figueroa,regular,2022-23,SkyBirds,74,19.4,13.7,5.4,3.5,1.1,1.1,0.476,0.313,0.743
209,Andrew Roman,regular,2022-23,BIsupremE,76,34.6,6.9,1.2,1.2,0.6,0.2,0.401,0.323,0.651
210,Michael Fitzpatrick,regular,2022-23,SparkiFY,55,29.3,7.6,4.8,,0.8,0.2,0.404,0.31,0.799
211,Matthew Lewis,regular,2022-23,UnitedWeCode,63,19.2,7.7,2.5,0.8,0.3,0.1,0.363,0.318,0.633
212,James Rivera,regular,2022-23,KeyBoardWarriors,66,38.0,9.2,5.9,4.2,1.3,1.0,0.49,0.322,0.826
213,Chad Martin,regular,2022-23,SkyBirds,69,35.2,9.8,,1.6,1.0,0.7,0.428,0.345,0.764
214,Thomas Arnold,regular,2022-23,UnitedWeCode,59,30.0,7.0,2.3,2.9,0.3,0.3,0.413,0.325,0.695
215,Angela Anderson,regular,2022-23,SparkiFY,27,34.2,10.1,6.1,4.4,1.2,,0.429,0.347,0.779
216,Angel Thomas,regular,2022-23,UnitedWeCode,41,32.1,,6.7,2.5,0.6,1.2,0.43,0.331,0.758
217,Rachel Taylor,regular,2022-23,SparkiFY,62,37.2,12.9,4.1,4.8,0.6,,0.499,0.336,0.77
218,Gabriela Peters,regular,2022-23,VBADragons,78,16.6,12.6,3.4,3.5,0.7,0.3,0.419,0.327,0.768
219,Carol Giles,regular,2022-23,UnitedWeCode,54,20.3,6.8,1.9,2.0,,0.5,0.363,0.298,0.744
220,Jonathan Park,regular,2022-23,KeyBoardWarriors,69,17.3,,4.5,,1.6,0.8,0.499,0.352,0.753
221,Zachary Richardson,elite_playmaker,2022-23,KeyBoardWarriors,74,32.5,,5.3,9.9,1.5,0.4,0.543,0.383,0.871
222,Richard Harris,regular,2022-23,LutammS,32,15.3,8.0,1.8,1.4,0.7,0.4,0.38,0.273,0.644
223,Craig Morse,regular,2022-23,HtmlERS,77,37.8,7.4,3.7,2.2,1.0,0.7,0.439,0.358,0.667
224,Danielle Jackson,regular,2022-23,SkyBirds,76,21.0,10.9,2.9,1.2,1.1,0.2,0.432,0.315,0.791
225,Linda Lopez,regular,2022-23,SparkiFY,48,27.1,5.6,4.5,1.4,0.9,0.3,0.385,0.309,0.661
226,Eileen Willis,regular,2022-23,SparkiFY,70,37.6,11.4,6.5,3.9,0.9,1.0,0.465,0.366,0.807
227,Laura Gutierrez,regular,2022-23,KeyBoardWarriors,47,32.9,10.6,2.9,2.1,0.5,0.3,0.475,0.35,0.783
228,Stephanie Ball,regular,2022-23,LutammS,57,25.5,11.8,4.0,2.1,0.9,0.9,0.47,0.329,0.83
229,Shane Martinez,regular,2022-23,LutammS,35,15.8,7.9,3.1,1.1,0.8,0.4,0.373,0.289,0.703
230,Jonathan Anderson,regular,2022-23,VBADragons,68,27.2,17.4,7.2,,1.2,0.9,0.407,0.349,0.721
231,Adriana Shaffer,regular,2022-23,BIsupremE,22,36.2,10.7,4.5,2.3,0.8,0.5,0.476,0.336,0.794
232,Judy Walsh,regular,2022-23,BIsupremE,82,13.0,17.5,7.6,,1.5,0.3,0.473,0.379,0.712
233,Ronald Ramirez,regular,2022-23,UnitedWeCode,37,29.4,6.7,3.0,3.0,0.6,0.4,0.449,,0.684
234,Linda Lambert,regular,2022-23,SparkiFY,76,22.6,11.9,6.4,4.4,1.6,1.0,0.453,0.306,0.791
235,Elizabeth Grant,regular,2022-23,SkyBirds,75,24.3,5.1,2.8,2.0,0.4,0.8,0.429,0.296,0.691
236,Krystal Chapman,regular,2022-23,UnitedWeCode,61,13.4,7.0,3.2,1.6,0.9,0.5,0.417,0.297,0.772
237,Jose Brooks,regular,2022-23,VBADragons,72,33.7,12.3,5.4,2.1,0.6,0.4,0.458,0.369,0.764
238,Kyle Carter,regular,2022-23,BIsupremE,52,16.5,5.7,4.8,1.4,0.9,0.4,0.433,0.295,0.689
239,Rachel Dawson,regular,2022-23,UnitedWeCode,23,26.4,11.0,6.7,4.5,1.4,0.3,0.514,0.301,0.714
240,Christina Hayes,regular,2022-23,KeyBoardWarriors,38,24.5,11.0,7.4,2.8,0.9,0.4,0.443,0.34,0.784
241,Todd Garcia,elite_scorer,2022-23,HtmlERS,72,37.2,31.3,2.0,2.0,0.8,0.2,0.646,0.402,0.918
242,Thomas Matthews,regular,2022-23,KeyBoardWarriors,73,37.8,14.4,4.8,3.6,0.6,0.8,0.414,0.306,0.709
243,Michael Hunter,regular,2022-23,LutammS,20,24.2,6.2,4.5,1.4,1.1,0.7,0.392,0.345,0.784
244,Yvette Durham,regular,2022-23,BIsupremE,64,36.9,2.9,2.2,0.6,0.4,0.5,0.369,0.329,0.678
245,Chase Shah,regular,2022-23,UnitedWeCode,62,17.1,9.6,3.6,1.1,0.8,0.4,0.414,0.315,0.706
246,Laura Burnett,regular,2022-23,LutammS,82,30.6,8.4,3.1,1.9,0.3,0.7,0.399,0.286,0.8
247,Linda Clark,regular,2022-23,SparkiFY,37,16.2,7.4,3.3,1.9,1.2,0.4,0.435,0.334,0.748
248,David May,regular,2022-23,UnitedWeCode,49,36.9,14.4,7.8,3.5,0.7,0.8,0.492,0.348,0.702
249,Maria Garcia,regular,2022-23,UnitedWeCode,78,22.7,,2.3,2.5,1.1,0.8,0.395,0.321,0.734
250,Alexis Arroyo,regular,2022-23,HtmlERS,63,32.4,8.3,4.2,2.5,0.7,0.3,0.424,0.354,0.781
251,Renee Green,regular,2022-23,VBADragons,79,12.2,11.8,3.9,2.6,0.4,0.6,0.471,0.359,0.785
252,Maria Evans,regular,2022-23,VBADragons,62,32.6,11.9,2.5,1.1,0.6,0.3,0.449,0.305,0.688
253,Mckenzie Smith,regular,2022-23,LutammS,82,17.6,6.5,2.8,,0.6,0.4,0.405,0.331,0.762
254,Charlene Walker,elite_playmaker,2022-23,VBADragons,67,33.1,19.9,4.6,11.2,2.4,0.0,0.4,0.412,0.892
255,Cynthia Johnson,regular,2022-23,VBADragons,44,25.0,8.7,4.2,3.0,0.9,0.4,0.467,0.315,0.747
256,Deborah Garcia,regular,2022-23,BIsupremE,24,21.0,16.1,4.2,2.8,1.7,0.7,0.407,,0.727
257,Scott Jones,regular,2022-23,KeyBoardWarriors,79,35.9,9.8,4.7,3.2,1.7,1.0,0.519,0.327,0.704
258,Patrick Moore,regular,2022-23,SparkiFY,25,13.4,9.1,4.8,2.5,0.7,0.5,,0.35,0.709
259,Mark Harrison,regular,2022-23,KeyBoardWarriors,38,16.4,5.0,1.1,2.0,0.7,0.1,0.381,0.304,0.716
260,Donna Schultz,regular,2022-23,HtmlERS,76,27.8,12.1,6.9,3.7,1.5,0.4,0.423,0.326,0.772
261,Alexandra Farrell,regular,2022-23,SkyBirds,47,25.3,6.7,3.5,1.9,0.6,0.3,0.386,0.28,0.732
262,Robert Thomas,regular,2022-23,KeyBoardWarriors,64,22.4,17.1,7.7,4.2,0.8,0.9,0.431,0.372,0.77
263,Gina Howard,regular,2022-23,VBADragons,72,15.3,10.5,3.0,3.9,1.7,,0.409,0.326,0.815
264,Sarah Price,regular,2022-23,BIsupremE,52,35.7,11.7,7.1,4.2,1.1,0.7,0.409,0.314,0.72
265,Alexander Cooper,regular,2022-23,BIsupremE,25,14.9,5.5,2.9,2.0,0.4,0.5,0.397,0.314,0.666
266,Susan Woods,regular,2022-23,HtmlERS,60,22.5,6.1,4.3,2.9,0.4,0.5,0.437,0.31,0.72
267,Mackenzie Richardson,regular,2022-23,LutammS,65,32.2,,5.9,2.7,1.6,0.6,0.503,0.379,0.729
268,Charlene Jones,regular,2022-23,KeyBoardWarriors,79,36.0,5.7,1.4,1.7,0.4,0.5,0.363,0.29,0.603
269,James Garcia,regular,2022-23,UnitedWeCode,69,27.0,9.4,2.7,1.9,0.6,0.5,0.429,0.312,0.657
270,Richard Morris,elite_scorer,2022-23,VBADragons,48,24.5,34.4,7.1,5.8,1.8,0.6,0.465,0.413,0.923
271,Angela Banks,regular,2022-23,VBADragons,40,16.1,14.3,5.2,2.3,1.7,1.2,0.428,0.301,0.743
272,John Adams,regular,2022-23,SkyBirds,37,28.3,13.8,4.6,2.7,,0.3,0.412,0.314,0.765
273,Angel Martinez,regular,2022-23,VBADragons,66,35.8,13.6,6.0,4.3,1.6,0.9,0.418,0.376,0.84
274,Patrick Nolan,regular,2022-23,SkyBirds,80,23.2,5.6,1.6,0.7,0.4,0.1,0.41,0.254,0.629
275,Jacob Russell,regular,2022-23,UnitedWeCode,78,32.9,6.5,3.5,1.0,1.0,0.4,0.387,0.332,0.666
276,Alexander Chapman,regular,2022-23,HtmlERS,48,20.7,2.2,2.9,0.6,0.3,0.2,0.4,0.252,0.641
277,Robert Rivera,elite_playmaker,2022-23,KeyBoardWarriors,51,28.9,16.0,4.4,8.3,2.1,0.6,0.532,0.398,0.854
278,Peter Nelson,elite_defender,2022-23,SkyBirds,82,35.4,,7.3,3.2,2.9,1.6,0.381,0.337,0.756
279,Ricky Lopez,regular,2022-23,LutammS,80,20.8,8.4,2.1,1.6,0.4,0.3,0.465,0.298,0.724
280,Jennifer Fitzpatrick,regular,2022-23,SkyBirds,63,21.8,7.7,1.4,1.7,0.5,0.2,0.421,0.298,0.678
281,Rebecca Richardson,regular,2022-23,BIsupremE,53,18.2,,,1.8,0.7,0.3,0.359,0.294,0.61
282,Alexander Mack,regular,2022-23,KeyBoardWarriors,33,31.4,14.5,5.9,4.7,0.9,0.7,0.442,0.362,
283,Steven Gardner,regular,2022-23,VBADragons,38,33.4,2.2,2.6,1.6,0.5,0.2,0.386,0.292,
284,Diana Cain,elite_playmaker,2022-23,LutammS,45,19.7,23.0,4.3,10.6,1.1,,0.425,0.393,0.836
285,April Hamilton,elite_scorer,2022-23,KeyBoardWarriors,27,33.1,26.9,3.2,2.4,0.7,0.8,0.606,0.413,0.866
286,David Williams,regular,2022-23,VBADragons,46,23.0,9.0,2.5,1.4,0.6,0.7,0.417,0.31,0.753
287,Gabriel Moore,regular,2022-23,VBADragons,44,28.6,4.9,3.4,0.6,,0.5,0.395,0.261,0.698
288,Shelley Knight,elite_scorer,2022-23,VBADragons,49,22.1,34.1,5.3,3.9,0.1,0.9,0.487,0.431,0.919
289,Anthony Flores,regular,2022-23,LutammS,48,28.9,13.0,3.9,5.0,1.3,0.4,0.437,0.343,
290,Robert Davenport,regular,2022-23,HtmlERS,39,15.4,2.3,3.3,0.7,0.3,0.4,0.351,0.279,0.607
291,Robert Payne,regular,2022-23,SkyBirds,65,24.1,10.0,2.3,1.1,0.4,0.3,0.468,0.315,0.717
292,Joseph Morris,regular,2022-23,SkyBirds,71,25.5,6.9,2.4,2.8,0.9,0.5,0.418,0.357,0.784
293,Christopher Logan,regular,2022-23,SparkiFY,69,18.5,8.0,4.2,2.4,1.7,0.7,0.49,0.319,0.78
294,Tracy Simon,elite_playmaker,2022-23,BIsupremE,67,37.1,,3.3,11.0,2.3,0.7,0.423,0.359,0.863
295,Ashley Davis,regular,2022-23,BIsupremE,25,22.2,6.9,3.5,1.7,0.7,0.2,0.396,0.324,0.623
296,Joseph Flores,regular,2022-23,UnitedWeCode,79,12.6,10.2,7.3,3.8,1.1,1.1,0.403,0.33,0.814
297,Krista Reed,regular,2022-23,KeyBoardWarriors,33,22.0,5.5,4.4,1.6,0.7,0.2,0.428,0.358,0.654
298,Tammy Hogan,elite_playmaker,2022-23,LutammS,76,32.6,21.0,4.2,8.3,2.1,0.4,0.461,0.383,0.843
299,Hannah Schmidt,regular,2022-23,KeyBoardWarriors,75,17.2,6.8,3.5,0.7,0.5,0.1,0.372,0.324,0.655
300,Heather Morgan,regular,2022-23,KeyBoardWarriors,39,16.9,7.5,3.0,0.8,0.7,0.2,0.416,0.276,0.633
301,Curtis Garrison,regular,2022-23,VBADragons,71,31.5,8.6,2.9,2.1,,0.6,0.433,0.308,
302,Stephen Mullen,regular,2022-23,VBADragons,27,36.6,4.9,2.9,1.9,0.3,0.3,0.415,0.264,0.634
303,Jessica Andrews,regular,2022-23,SparkiFY,68,13.3,11.6,6.8,2.6,1.5,,0.484,0.317,0.743
304,Ronald Parks,regular,2022-23,BIsupremE,64,17.0,,5.0,1.1,0.3,0.4,0.441,0.335,0.708
305,John Gomez,elite_scorer,2022-23,VBADragons,63,28.0,31.3,1.8,5.1,1.0,0.8,0.592,0.42,0.943
306,Luis Cardenas,regular,2022-23,SparkiFY,41,31.5,14.3,6.6,3.2,1.2,,0.461,0.337,0.808
307,Angel Gomez,regular,2022-23,VBADragons,23,29.0,12.1,3.4,3.5,0.6,1.0,0.508,0.333,0.824
308,Felicia Kim,regular,2022-23,SkyBirds,72,21.3,13.6,5.3,4.8,1.7,0.8,0.502,0.365,0.704
309,Kathleen Donaldson,regular,2022-23,BIsupremE,26,31.0,14.9,6.8,4.6,1.4,1.2,0.474,0.339,
310,Elizabeth Wade,regular,2022-23,UnitedWeCode,35,18.2,16.1,3.2,3.4,0.7,1.1,0.517,0.362,0.756
311,Douglas Richards,regular,2022-23,SkyBirds,61,23.3,,5.6,2.7,1.0,0.9,0.479,0.304,
312,Courtney Lee,regular,2022-23,UnitedWeCode,54,35.6,14.3,8.0,4.3,0.8,0.7,0.501,0.375,0.732
313,Anthony Gregory,regular,2022-23,KeyBoardWarriors,48,25.4,5.6,3.9,1.8,1.1,0.5,0.476,0.335,0.75
314,Victoria Lucas,regular,2022-23,UnitedWeCode,80,16.4,7.4,4.3,2.6,1.1,0.6,0.402,,0.78
315,James Harrell,elite_defender,2022-23,VBADragons,65,30.4,9.7,9.6,2.6,1.6,1.7,0.461,0.278,0.736
316,Lonnie Peterson,regular,2022-23,SkyBirds,60,17.1,6.3,2.6,2.0,0.5,0.3,0.376,0.319,0.711
317,Lisa Bauer,regular,2022-23,SparkiFY,62,33.4,13.3,4.7,2.5,0.9,0.5,0.485,0.327,0.789
318,Sarah Dyer,regular,2022-23,BIsupremE,31,27.2,,3.1,3.5,1.5,1.1,0.501,0.341,0.846
319,Aaron Perez,regular,2022-23,VBADragons,66,17.6,8.2,,1.5,0.4,0.3,0.439,,0.766
320,Brandi Hall,regular,2022-23,BIsupremE,29,12.6,15.2,4.3,4.0,1.3,0.9,0.425,0.312,0.719
321,Melissa Doyle,elite_playmaker,2022-23,HtmlERS,44,17.9,,,10.1,1.9,0.5,0.483,0.394,
322,Katelyn Raymond,regular,2022-23,KeyBoardWarriors,41,24.4,14.7,4.7,4.0,,0.9,0.494,0.377,0.807
323,Jasmine Richmond,elite_defender,2022-23,VBADragons,42,23.5,14.9,6.3,2.0,2.6,2.1,0.547,0.292,0.757
324,Steven Taylor,regular,2022-23,VBADragons,80,34.2,9.6,3.8,4.0,0.9,0.7,0.408,0.314,0.798
325,Zachary Fry,elite_defender,2022-23,LutammS,52,30.6,8.0,6.9,1.7,1.9,1.8,0.394,0.322,0.845
326,Christina Morris,regular,2022-23,BIsupremE,45,13.9,15.4,4.3,2.9,1.4,1.1,0.491,0.307,0.819
327,Corey Anderson,regular,2022-23,BIsupremE,51,32.8,,3.8,2.6,,0.7,0.437,0.285,0.74
328,David Page,regular,2022-23,KeyBoardWarriors,64,17.7,14.8,7.4,2.7,1.7,,0.516,0.352,0.702
329,Mark Hamilton,regular,2022-23,VBADragons,78,29.2,9.4,6.7,3.6,0.6,0.9,0.413,0.302,0.741
330,Theresa Cook,elite_scorer,2022-23,UnitedWeCode,28,20.6,22.2,7.1,5.6,1.8,0.4,0.622,0.447,0.867
331,Desiree Bailey,regular,2022-23,SkyBirds,59,14.3,12.6,4.0,,1.5,0.5,0.448,0.353,
332,Paul Simmons,regular,2022-23,HtmlERS,57,13.7,2.4,1.7,1.9,0.3,0.4,0.42,0.27,0.706
333,Sean Wilson,elite_scorer,2022-23,UnitedWeCode,35,35.3,30.7,4.9,3.5,1.0,0.5,0.639,0.365,0.836
334,Darlene Hawkins,regular,2022-23,SkyBirds,42,13.2,9.8,7.3,3.7,1.4,0.7,0.401,0.317,0.791
335,Daniel Villegas,regular,2022-23,VBADragons,28,30.0,,,2.2,0.4,0.7,0.419,0.287,0.705
336,Valerie Hill,regular,2022-23,LutammS,50,13.3,8.1,3.1,3.6,1.7,1.0,0.436,0.341,0.846
337,Matthew Norman,regular,2022-23,KeyBoardWarriors,45,30.0,2.4,3.5,0.6,0.4,0.2,0.363,0.262,0.711
338,William Knight,regular,2022-23,VBADragons,56,29.4,8.6,6.2,4.5,1.8,0.7,0.482,0.331,0.727
339,Kathy Walton,regular,2022-23,KeyBoardWarriors,70,36.6,11.8,3.3,5.0,1.7,0.8,0.464,,0.743
340,Joseph Freeman,regular,2022-23,UnitedWeCode,82,13.6,11.5,5.8,,0.8,1.1,0.402,0.357,0.801
341,Lisa Andrade,regular,2022-23,LutammS,47,35.4,7.5,1.4,1.7,0.7,0.4,0.363,0.288,0.722
342,Michelle Marsh,regular,2022-23,BIsupremE,24,32.6,12.0,4.8,2.8,1.1,0.5,0.455,0.307,0.742
343,Dominique Johnson,regular,2022-23,UnitedWeCode,79,12.4,9.6,7.6,4.6,1.1,1.1,0.464,0.329,0.82
344,Michael Fletcher,regular,2022-23,VBADragons,35,36.5,11.8,7.1,3.2,1.6,0.9,0.431,0.302,0.771
345,John Brown,regular,2022-23,HtmlERS,40,23.0,8.1,2.5,1.1,0.6,0.4,0.468,0.307,0.789
346,Brittney Tate,regular,2022-23,SparkiFY,62,21.2,6.8,4.7,2.1,1.0,0.3,0.426,0.307,0.65
347,Wendy Chandler,regular,2022-23,BIsupremE,76,13.4,11.0,6.9,4.4,1.6,0.7,0.5,0.359,0.789
348,Shane Johnson,elite_playmaker,2022-23,LutammS,40,21.7,18.0,4.2,9.7,,0.4,0.48,0.411,0.813
349,Erin Stafford,regular,2022-23,BIsupremE,79,21.7,17.4,6.5,4.3,0.8,1.0,0.507,0.31,0.844
350,April Hart,regular,2022-23,BIsupremE,57,17.3,2.2,1.5,1.1,0.4,0.4,0.381,0.256,0.735
351,Christopher Flores,regular,2022-23,KeyBoardWarriors,23,14.2,12.2,8.0,3.3,0.9,0.8,0.507,0.377,0.787
352,Brittany Pratt,regular,2022-23,VBADragons,79,18.9,,4.7,,0.6,0.4,0.408,0.339,0.69
353,Mark Decker,regular,2022-23,KeyBoardWarriors,74,14.7,9.1,2.2,1.6,0.4,0.2,0.438,0.282,0.794
354,Brianna Peters,elite_playmaker,2022-23,LutammS,57,20.0,17.8,3.7,9.6,1.3,0.5,0.523,0.385,
355,James Neal,regular,2022-23,SparkiFY,45,19.3,14.7,6.6,4.8,1.3,1.1,0.429,,0.819
356,Derrick Fisher,regular,2022-23,KeyBoardWarriors,33,23.1,13.5,4.1,4.7,0.7,0.5,0.439,,0.771
357,Olivia Parrish,regular,2022-23,UnitedWeCode,23,26.9,10.5,3.9,1.3,0.9,0.3,0.456,0.349,0.7
358,Shirley Lee,regular,2022-23,LutammS,68,33.4,5.6,1.5,0.7,0.3,0.4,0.43,0.263,0.729
359,Rebecca Harrison,elite_playmaker,2022-23,SkyBirds,60,34.0,16.2,5.5,11.5,2.0,0.6,0.493,0.407,0.86
360,Frank Mosley,regular,2022-23,SkyBirds,31,25.1,11.2,2.7,2.4,0.4,0.5,0.458,0.298,0.784
361,Stephanie Mcpherson,regular,2022-23,KeyBoardWarriors,54,13.0,9.0,3.1,1.2,0.4,0.7,0.393,0.289,0.693
362,Michael Walker,regular,2022-23,KeyBoardWarriors,26,34.6,8.7,2.7,2.6,1.1,0.3,0.421,0.308,0.791
363,Sandy Marquez,regular,2022-23,HtmlERS,59,30.4,6.0,3.0,1.8,0.4,0.2,0.384,0.326,0.664
364,Sara Daniel,regular,2022-23,UnitedWeCode,55,35.7,15.8,,,1.6,0.5,0.404,0.306,0.735
365,Tracey Blair,elite_playmaker,2022-23,HtmlERS,46,18.8,18.6,6.6,8.4,2.3,0.2,0.459,0.387,0.832
366,Lori Livingston,elite_defender,2022-23,HtmlERS,81,15.7,9.5,8.3,3.3,1.9,2.4,0.373,0.289,
367,Russell Gillespie,regular,2022-23,LutammS,61,14.8,9.2,4.6,2.1,0.8,0.7,0.43,0.33,0.664
368,Robert Woodward,regular,2022-23,BIsupremE,32,20.5,5.7,3.9,0.9,0.4,0.4,0.382,0.283,0.669
369,Amber Davidson,regular,2022-23,VBADragons,41,18.4,11.8,3.7,1.8,0.3,0.3,0.459,0.309,0.658
370,Alec Morgan,regular,2022-23,SkyBirds,81,15.6,5.2,2.2,2.2,0.3,0.5,0.394,0.358,0.765
371,Joshua Smith,regular,2022-23,BIsupremE,60,33.1,12.3,5.0,3.0,1.6,0.6,0.414,0.362,
372,Lawrence Scott,elite_defender,2022-23,VBADragons,82,23.0,13.9,,1.9,1.6,2.2,0.53,0.298,0.727
373,Daniel Scott,regular,2022-23,VBADragons,80,36.4,5.2,1.3,1.3,0.4,0.5,0.39,0.293,0.739
